Sex,Age,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023,2023 - 2024,2024 - 2025,2025 - 2026,2026 - 2027,2027 - 2028,2028 - 2029,2029 - 2030,2030 - 2031,2031 - 2032,2032 - 2033,2033 - 2034,2034 - 2035,2035 - 2036,2036 - 2037,2037 - 2038,2038 - 2039
1,25,58.7926415,52.20721716,50.53904823,48.66538386,46.67348762,45.1949326,43.55223464,42.29641017,40.74831528,39.73176543,38.28715136,37.15122535,35.68934936,34.6508379,33.8511438,32.96329502,31.93049719,31.0167169,30.12273389,29.42378766,28.71303329,27.97123972,27.40132201,26.38955618,25.78773803
1,26,61.64174754,54.90983606,52.95468944,51.11183831,49.50955915,47.5833244,46.13477733,44.54158197,43.29089086,41.97703069,40.77371484,39.12318829,38.24818669,37.06237883,36.05722693,34.76529852,33.8606472,33.0482824,32.10195228,31.40608934,30.46509347,29.55435801,29.01560418,28.42847396,27.40833213
1,27,65.43024997,58.4777255,56.58273196,54.42084318,52.78671589,51.26438134,49.18697759,47.95823619,46.42288865,44.95678853,43.65915881,42.50409185,41.32932169,40.05409605,38.92064788,37.71622266,36.64324257,35.6964786,34.63172107,33.63631499,32.911855,31.93188969,31.44978292,30.68726077,29.868307
1,28,70.09499002,62.89344005,60.84109531,58.9880609,56.80150513,55.14419489,53.70058684,51.89023415,50.43632676,49.18982418,47.72094853,46.01142509,44.91920628,43.77281463,42.3356946,41.49859151,40.10948936,39.00481333,38.00309748,37.13000791,36.05337202,35.28112789,34.23608669,33.1451998,32.36786281
1,29,75.30417589,67.59388163,65.77207602,63.66416609,61.62608535,59.83240628,57.91846345,56.54691679,54.78303285,53.31354112,51.93394946,50.67605492,48.98901078,47.97392683,46.41705838,45.27949851,44.05199067,42.95415415,41.57746782,40.7433499,39.60480225,38.44845369,37.84071174,36.72574588,36.06310425
1,30,80.6700965,72.72547704,70.75245346,68.77866012,66.59045999,65.00785062,63.35081774,61.55219555,60.04252839,58.32579695,57.0380933,55.32746676,53.8440254,52.60191621,51.01418172,49.92937767,48.65035061,47.2720202,46.23279755,44.8057426,43.89012006,42.69888234,41.65241384,40.76576267,39.77068306
1,31,86.53962649,77.77003678,75.88357356,74.15680043,72.25222102,70.40460988,68.61463175,66.86691806,65.37731468,63.73327521,62.06606354,60.5412808,59.13685898,57.63996371,55.98743822,54.70111006,53.42851442,52.00798516,50.4787338,49.49768142,48.48665685,47.02418679,45.78079708,44.84469291,43.46899458
1,32,92.62025003,83.73446513,81.55278348,79.80863811,77.8720029,76.27009965,74.72991633,72.71730769,70.85263177,69.45385036,67.88647803,66.06305234,64.71539318,62.99057391,61.47901868,60.0581921,58.64902949,57.41170733,56.08696886,54.42284457,53.27581124,51.73926672,50.42125597,49.34351909,47.85364545
1,33,98.7593217,89.63512958,87.54575472,85.65152297,84.03126589,82.33428834,81.02861323,78.88888046,77.28967978,75.50359324,74.17634203,72.48927979,70.72470723,69.13108904,67.73361398,65.98975557,64.58874032,62.84671445,61.64647079,59.96844842,58.39606257,56.84556836,55.48516296,54.29849861,53.15472156
1,34,105.9489294,96.48735718,94.83966098,92.99399328,91.15770283,89.40265615,87.70397016,86.01889038,84.34418063,82.72218628,80.99026333,79.30367702,77.92021593,76.01496295,74.37887891,72.90200363,70.92418269,69.54498477,67.69952402,66.32057235,64.52660984,63.29489487,61.59437027,59.69223523,58.62537138
1,35,114.2752391,103.9879968,102.1611541,100.8316884,98.98511549,96.98223609,95.28869006,93.79640388,92.17805013,90.49135504,88.62709071,86.72544258,85.28340921,83.80338437,81.76244428,79.87045096,78.53394716,76.53276639,74.74844892,73.02408805,71.24744059,69.57004123,67.99180838,66.37328096,64.3941294
1,36,122.9634184,112.4821943,110.5864854,109.0237121,107.5554222,105.712375,103.9953872,102.3162198,100.5707558,99.25211277,97.08579713,95.40900934,93.31230304,91.68307875,89.90587978,87.73123031,86.20879058,84.39045078,82.15072304,80.60503212,78.79726323,76.84815936,74.84834111,73.16115609,71.15859234
1,37,133.1244701,121.5679978,120.3150542,118.3816001,116.849277,115.029612,113.1731734,111.5048997,109.5911287,107.8137033,106.3491096,104.1356416,102.211847,100.3401468,98.71506907,96.65156486,94.3503755,92.56486347,90.47828843,88.21230904,86.69239473,84.58541034,82.68522491,80.36773361,78.80973976
1,38,144.3789604,131.689538,129.9371334,128.4075561,126.64898,125.154441,123.2060859,121.323322,119.2340773,117.5276577,115.7152734,113.8863374,111.6104209,109.653994,107.5688699,105.3291433,103.3877196,101.1708573,99.12017745,96.98476307,94.69118783,92.55343077,90.1410189,88.06546199,85.87376556
1,39,155.4850346,142.2342998,140.450526,138.3686263,137.0316005,134.9802448,133.2829515,131.4230712,129.503233,127.4549563,125.2679904,123.1978678,120.9974715,118.8928592,116.6871267,114.6110073,112.3742698,109.7280372,107.5896122,105.2759614,103.0801378,100.7599876,98.00078401,95.71277347,93.68358979
1,40,167.0747019,152.9771711,151.2070427,149.3267357,147.4099158,145.5156143,143.1585033,141.4727636,139.4559362,137.265029,134.7863926,132.3658023,130.2592742,128.1296808,125.5383137,123.2985292,121.0289361,118.3991694,115.8565595,113.3665522,110.5793538,108.5119304,105.7333478,103.2032965,100.8085687
1,41,179.2323626,163.6432971,162.0790273,159.9922304,158.0045248,155.4962945,153.3335088,151.1456704,149.0004076,146.5852614,144.3566513,141.9067703,139.2591054,136.8917701,134.1467019,131.5455397,129.0556051,126.1936522,123.6167675,121.1620658,118.3072505,115.4719812,112.8736507,110.2844564,107.7667823
1,42,191.5602788,175.0059849,172.8454591,170.7055242,168.2844083,165.667762,163.0810243,160.6730041,158.2044943,155.826527,153.0036292,150.5086635,147.615266,144.7849152,141.9360071,139.6924942,136.6620674,133.7061959,131.1297314,128.201693,125.4033071,122.3807852,119.7162282,116.7839562,113.9559327
1,43,204.5446789,186.8886101,184.0869911,181.6334622,178.9021456,176.1417762,173.1328573,170.4566668,167.5668073,164.6027744,161.7585632,158.7485285,155.9882613,152.6447696,149.8789744,146.9995495,143.8899858,140.9186091,137.9357154,134.8079996,131.7698571,128.8164776,125.8270731,122.9162678,119.8373078
1,44,218.1515591,198.9007536,195.839543,192.730919,189.4574267,186.3709312,183.2456354,180.0801082,176.7935838,173.7318,170.2983465,166.9845945,163.7798227,160.5224446,157.42471,154.0511709,150.6928818,147.6119476,144.4986437,141.2728376,138.0437202,134.4943993,131.5810283,128.1888307,125.2520671
1,45,232.5323763,211.662824,208.0387221,204.3345689,200.4197918,196.7784975,193.0684875,189.8102541,185.9487111,182.0682175,178.4286942,174.8184867,171.5005135,167.8629244,164.1156373,160.7949137,157.3154527,154.1643038,150.4277575,147.2106556,143.7489507,140.4483905,137.0357835,133.7404612,130.795921
1,46,248.313256,225.1787603,220.804462,216.5876081,212.2164017,208.1772399,203.662949,199.8118228,195.6351958,191.5859231,187.3699717,183.3919303,179.594034,175.8073319,171.7322197,167.9608294,163.9479031,160.3694183,156.9723588,153.2575827,149.9366077,146.2373524,142.6512231,139.5893092,136.1218977
1,47,265.2085934,240.6039444,235.2700828,230.0277453,225.2107898,220.3974425,215.7620209,211.0951932,206.3387779,201.7510026,197.2549343,192.7014021,188.3823631,184.1627041,180.1376717,175.8581302,171.8267285,167.8240809,164.1238099,160.0233915,156.5614251,152.6773136,149.1794581,145.7201895,142.1556895
1,48,285.2526748,257.5236782,251.873128,246.1223089,240.695875,235.0301091,229.3444911,224.1291821,219.0837117,213.9316661,208.9491716,204.0187498,199.1116359,194.6219077,189.9317571,185.433576,181.1932669,177.1288513,172.6723636,168.5908426,164.6895228,161.0392768,156.7669791,153.025048,149.4527361
1,49,308.1733491,278.0345149,271.2576905,264.9790106,258.5883148,252.1128001,246.0174539,240.3848892,234.190644,228.8435167,223.3227636,217.717611,212.8991695,207.3513841,202.570001,197.5753387,193.0693012,188.184595,183.8457008,179.4121075,175.1159744,170.9516193,166.899875,162.8497153,159.0746826
1,50,334.7896466,301.9985642,294.3016255,287.447996,280.3481872,273.3099982,266.2757063,259.9032582,253.7030715,247.5687343,241.3202845,235.4679289,229.7995925,224.3488164,218.6391143,213.3620402,208.4151705,203.1996361,198.3951669,193.7632171,188.8934874,184.5214375,180.0767372,175.8804657,171.4910985
1,51,366.1844136,330.0609527,322.2048727,314.2527677,306.4334765,298.9975956,291.3028609,284.4543324,277.270809,270.5904572,263.9509682,257.6838285,251.3033494,245.3764711,239.0745942,233.4183823,227.899185,222.1560348,216.9275992,211.5275428,206.5860769,201.7631834,196.9789695,192.0091836,187.9272841
1,52,401.3861982,362.4282694,353.2456898,344.9807569,336.1362892,328.2047267,320.4730413,312.5527211,305.0473962,297.446914,290.352049,283.0824103,276.4187191,269.541779,263.1352921,256.5328698,250.6337565,244.714293,239.0193884,232.8414149,227.5705776,221.8323541,216.8298809,211.3336252,206.7383938
